aid:2167, atitle:债券基金攻守兼备, tid:94, tname:趋势, sql:insert into article_tags values(2167,94)
aid:2995, atitle:中华人民共和国商业银行法（修正）, tid:201, tname:债券, sql:insert into article_tags values(2995,201)
aid:2995, atitle:中华人民共和国商业银行法（修正）, tid:269, tname:金融债券, sql:insert into article_tags values(2995,269)
aid:2995, atitle:中华人民共和国商业银行法（修正）, tid:448, tname:公司, sql:insert into article_tags values(2995,448)
aid:2995, atitle:中华人民共和国商业银行法（修正）, tid:462, tname:股东, sql:insert into article_tags values(2995,462)
aid:2995, atitle:中华人民共和国商业银行法（修正）, tid:465, tname:股东名册, sql:insert into article_tags values(2995,465)
aid:2995, atitle:中华人民共和国商业银行法（修正）, tid:469, tname:董事, sql:insert into article_tags values(2995,469)
aid:2995, atitle:中华人民共和国商业银行法（修正）, tid:479, tname:监事会, sql:insert into article_tags values(2995,479)
aid:2995, atitle:中华人民共和国商业银行法（修正）, tid:486, tname:资产, sql:insert into article_tags values(2995,486)
aid:2995, atitle:中华人民共和国商业银行法（修正）, tid:487, tname:负债, sql:insert into article_tags values(2995,487)
aid:2995, atitle:中华人民共和国商业银行法（修正）, tid:553, tname:承销, sql:insert into article_tags values(2995,553)
aid:2995, atitle:中华人民共和国商业银行法（修正）, tid:838, tname:贴现, sql:insert into article_tags values(2995,838)
aid:2995, atitle:中华人民共和国商业银行法（修正）, tid:890, tname:行业, sql:insert into article_tags values(2995,890)
aid:2996, atitle:中华人民共和国中国人民银行法（修正）, tid:51, tname:行情, sql:insert into article_tags values(2996,51)
aid:2996, atitle:中华人民共和国中国人民银行法（修正）, tid:179, tname:政府债券, sql:insert into article_tags values(2996,179)
aid:2996, atitle:中华人民共和国中国人民银行法（修正）, tid:180, tname:金融债券, sql:insert into article_tags values(2996,180)
aid:2996, atitle:中华人民共和国中国人民银行法（修正）, tid:201, tname:债券, sql:insert into article_tags values(2996,201)
aid:2996, atitle:中华人民共和国中国人民银行法（修正）, tid:269, tname:金融债券, sql:insert into article_tags values(2996,269)
aid:2996, atitle:中华人民共和国中国人民银行法（修正）, tid:534, tname:包销, sql:insert into article_tags values(2996,534)
aid:2996, atitle:中华人民共和国中国人民银行法（修正）, tid:554, tname:包销, sql:insert into article_tags values(2996,554)
aid:2996, atitle:中华人民共和国中国人民银行法（修正）, tid:718, tname:清算, sql:insert into article_tags values(2996,718)
aid:2996, atitle:中华人民共和国中国人民银行法（修正）, tid:838, tname:贴现, sql:insert into article_tags values(2996,838)
aid:2996, atitle:中华人民共和国中国人民银行法（修正）, tid:863, tname:货币供应量, sql:insert into article_tags values(2996,863)
aid:2996, atitle:中华人民共和国中国人民银行法（修正）, tid:867, tname:利率, sql:insert into article_tags values(2996,867)
aid:2996, atitle:中华人民共和国中国人民银行法（修正）, tid:868, tname:汇率, sql:insert into article_tags values(2996,868)
aid:2996, atitle:中华人民共和国中国人民银行法（修正）, tid:876, tname:国债, sql:insert into article_tags values(2996,876)
aid:2996, atitle:中华人民共和国中国人民银行法（修正）, tid:880, tname:货币政策, sql:insert into article_tags values(2996,880)
aid:2996, atitle:中华人民共和国中国人民银行法（修正）, tid:881, tname:货币政策工具, sql:insert into article_tags values(2996,881)
aid:2996, atitle:中华人民共和国中国人民银行法（修正）, tid:890, tname:行业, sql:insert into article_tags values(2996,890)
aid:2996, atitle:中华人民共和国中国人民银行法（修正）, tid:1092, tname:行情, sql:insert into article_tags values(2996,1092)
aid:2997, atitle:权证的内在价值及时间价值, tid:166, tname:股份, sql:insert into article_tags values(2997,166)
aid:2997, atitle:权证的内在价值及时间价值, tid:486, tname:资产, sql:insert into article_tags values(2997,486)
aid:2999, atitle:我国权证命名有规律可循, tid:33, tname:股本, sql:insert into article_tags values(2999,33)
aid:2999, atitle:我国权证命名有规律可循, tid:165, tname:股票, sql:insert into article_tags values(2999,165)
aid:2999, atitle:我国权证命名有规律可循, tid:166, tname:股份, sql:insert into article_tags values(2999,166)
aid:2999, atitle:我国权证命名有规律可循, tid:352, tname:证券, sql:insert into article_tags values(2999,352)
aid:2999, atitle:我国权证命名有规律可循, tid:448, tname:公司, sql:insert into article_tags values(2999,448)
aid:2999, atitle:我国权证命名有规律可循, tid:450, tname:股份有限公司, sql:insert into article_tags values(2999,450)
aid:2999, atitle:我国权证命名有规律可循, tid:518, tname:证券交易所, sql:insert into article_tags values(2999,518)
aid:2999, atitle:我国权证命名有规律可循, tid:614, tname:证券交易, sql:insert into article_tags values(2999,614)
aid:2999, atitle:我国权证命名有规律可循, tid:647, tname:证券交易所, sql:insert into article_tags values(2999,647)
aid:2999, atitle:我国权证命名有规律可循, tid:1074, tname:股本, sql:insert into article_tags values(2999,1074)
aid:3000, atitle:内地权证与香港权证对比分析, tid:33, tname:股本, sql:insert into article_tags values(3000,33)
aid:3000, atitle:内地权证与香港权证对比分析, tid:165, tname:股票, sql:insert into article_tags values(3000,165)
aid:3000, atitle:内地权证与香港权证对比分析, tid:209, tname:股息, sql:insert into article_tags values(3000,209)
aid:3000, atitle:内地权证与香港权证对比分析, tid:345, tname:认股权证, sql:insert into article_tags values(3000,345)
aid:3000, atitle:内地权证与香港权证对比分析, tid:448, tname:公司, sql:insert into article_tags values(3000,448)
aid:3000, atitle:内地权证与香港权证对比分析, tid:486, tname:资产, sql:insert into article_tags values(3000,486)
aid:3000, atitle:内地权证与香港权证对比分析, tid:1074, tname:股本, sql:insert into article_tags values(3000,1074)
aid:3001, atitle:权证新手入门须知（下篇）, tid:9, tname:涨跌, sql:insert into article_tags values(3001,9)
aid:3001, atitle:权证新手入门须知（下篇）, tid:16, tname:盘整, sql:insert into article_tags values(3001,16)
aid:3001, atitle:权证新手入门须知（下篇）, tid:51, tname:行情, sql:insert into article_tags values(3001,51)
aid:3001, atitle:权证新手入门须知（下篇）, tid:60, tname:反弹, sql:insert into article_tags values(3001,60)
aid:3001, atitle:权证新手入门须知（下篇）, tid:166, tname:股份, sql:insert into article_tags values(3001,166)
aid:3001, atitle:权证新手入门须知（下篇）, tid:352, tname:证券, sql:insert into article_tags values(3001,352)
aid:3001, atitle:权证新手入门须知（下篇）, tid:709, tname:分红派息, sql:insert into article_tags values(3001,709)
aid:3001, atitle:权证新手入门须知（下篇）, tid:1050, tname:涨跌, sql:insert into article_tags values(3001,1050)
aid:3001, atitle:权证新手入门须知（下篇）, tid:1057, tname:盘整, sql:insert into article_tags values(3001,1057)
aid:3001, atitle:权证新手入门须知（下篇）, tid:1092, tname:行情, sql:insert into article_tags values(3001,1092)
aid:3001, atitle:权证新手入门须知（下篇）, tid:1101, tname:反弹, sql:insert into article_tags values(3001,1101)
aid:3002, atitle:权证新手入门须知（中篇）, tid:165, tname:股票, sql:insert into article_tags values(3002,165)
aid:3002, atitle:权证新手入门须知（中篇）, tid:352, tname:证券, sql:insert into article_tags values(3002,352)
aid:3003, atitle:权证新手入门须知（上篇）, tid:165, tname:股票, sql:insert into article_tags values(3003,165)
aid:3003, atitle:权证新手入门须知（上篇）, tid:166, tname:股份, sql:insert into article_tags values(3003,166)
aid:3003, atitle:权证新手入门须知（上篇）, tid:216, tname:股票价格, sql:insert into article_tags values(3003,216)
aid:3003, atitle:权证新手入门须知（上篇）, tid:352, tname:证券, sql:insert into article_tags values(3003,352)
aid:3004, atitle:影响权证价格的因素, tid:38, tname:利空, sql:insert into article_tags values(3004,38)
aid:3004, atitle:影响权证价格的因素, tid:352, tname:证券, sql:insert into article_tags values(3004,352)
aid:3004, atitle:影响权证价格的因素, tid:486, tname:资产, sql:insert into article_tags values(3004,486)
aid:3004, atitle:影响权证价格的因素, tid:867, tname:利率, sql:insert into article_tags values(3004,867)
aid:3004, atitle:影响权证价格的因素, tid:1079, tname:利空, sql:insert into article_tags values(3004,1079)
aid:3005, atitle:权证临时停牌制度, tid:9, tname:涨跌, sql:insert into article_tags values(3005,9)
aid:3005, atitle:权证临时停牌制度, tid:89, tname:日开盘价, sql:insert into article_tags values(3005,89)
aid:3005, atitle:权证临时停牌制度, tid:165, tname:股票, sql:insert into article_tags values(3005,165)
aid:3005, atitle:权证临时停牌制度, tid:172, tname:股票的市场价格, sql:insert into article_tags values(3005,172)
aid:3005, atitle:权证临时停牌制度, tid:352, tname:证券, sql:insert into article_tags values(3005,352)
aid:3005, atitle:权证临时停牌制度, tid:981, tname:日开盘价, sql:insert into article_tags values(3005,981)
aid:3005, atitle:权证临时停牌制度, tid:1050, tname:涨跌, sql:insert into article_tags values(3005,1050)
aid:3006, atitle:深交所权证行权投资者操作指南, tid:90, tname:日收盘价, sql:insert into article_tags values(3006,90)
aid:3006, atitle:深交所权证行权投资者操作指南, tid:150, tname:发行公告, sql:insert into article_tags values(3006,150)
aid:3006, atitle:深交所权证行权投资者操作指南, tid:165, tname:股票, sql:insert into article_tags values(3006,165)
aid:3006, atitle:深交所权证行权投资者操作指南, tid:352, tname:证券, sql:insert into article_tags values(3006,352)
aid:3006, atitle:深交所权证行权投资者操作指南, tid:518, tname:证券交易所, sql:insert into article_tags values(3006,518)
aid:3006, atitle:深交所权证行权投资者操作指南, tid:614, tname:证券交易, sql:insert into article_tags values(3006,614)
aid:3006, atitle:深交所权证行权投资者操作指南, tid:647, tname:证券交易所, sql:insert into article_tags values(3006,647)
aid:3006, atitle:深交所权证行权投资者操作指南, tid:721, tname:证券结算, sql:insert into article_tags values(3006,721)
aid:3006, atitle:深交所权证行权投资者操作指南, tid:811, tname:发行公告, sql:insert into article_tags values(3006,811)
aid:3006, atitle:深交所权证行权投资者操作指南, tid:983, tname:日收盘价, sql:insert into article_tags values(3006,983)
aid:3007, atitle:深圳证券交易所权证管理暂行办法, tid:9, tname:涨跌, sql:insert into article_tags values(3007,9)
aid:3007, atitle:深圳证券交易所权证管理暂行办法, tid:33, tname:股本, sql:insert into article_tags values(3007,33)
aid:3007, atitle:深圳证券交易所权证管理暂行办法, tid:51, tname:行情, sql:insert into article_tags values(3007,51)
aid:3007, atitle:深圳证券交易所权证管理暂行办法, tid:67, tname:换手率, sql:insert into article_tags values(3007,67)
aid:3007, atitle:深圳证券交易所权证管理暂行办法, tid:90, tname:日收盘价, sql:insert into article_tags values(3007,90)
aid:3007, atitle:深圳证券交易所权证管理暂行办法, tid:145, tname:内幕信息, sql:insert into article_tags values(3007,145)
